"key_ID","parliament_ID","session_ID","question_ID","question_number","member_ID","member_name","constituency","event_ID","date","event"
8101,"41","41-2","41-2-Q-394","Q-394",153,"Libby Davies","Vancouver East",1,2014-03-27,"Notice"
8102,"41","41-2","41-2-Q-394","Q-394",153,"Libby Davies","Vancouver East",2,2014-05-12,"Answered"
8103,"41","41-2","41-2-Q-395","Q-395",394,"Joyce Murray","Vancouver Quadra",1,2014-03-27,"Notice"
8104,"41","41-2","41-2-Q-395","Q-395",394,"Joyce Murray","Vancouver Quadra",2,2014-05-14,"Made an Order for Return and answer tabled"
8105,"41","41-2","41-2-Q-396","Q-396",394,"Joyce Murray","Vancouver Quadra",1,2014-03-27,"Notice"
8106,"41","41-2","41-2-Q-396","Q-396",394,"Joyce Murray","Vancouver Quadra",2,2014-05-12,"Made an Order for Return and answer tabled"
8107,"41","41-2","41-2-Q-397","Q-397",283,"Peter Julian","Burnaby—New Westminster",1,2014-03-27,"Notice"
8108,"41","41-2","41-2-Q-397","Q-397",283,"Peter Julian","Burnaby—New Westminster",2,2014-05-14,"Made an Order for Return and answer tabled"
8109,"41","41-2","41-2-Q-398","Q-398",283,"Peter Julian","Burnaby—New Westminster",1,2014-03-27,"Notice"
8110,"41","41-2","41-2-Q-398","Q-398",283,"Peter Julian","Burnaby—New Westminster",2,2014-05-14,"Made an Order for Return and answer tabled"
8111,"41","41-2","41-2-Q-399","Q-399",337,"Lawrence MacAulay","Cardigan",1,2014-03-27,"Notice"
8112,"41","41-2","41-2-Q-399","Q-399",337,"Lawrence MacAulay","Cardigan",2,2014-05-14,"Made an Order for Return and answer tabled"
8113,"41","41-2","41-2-Q-400","Q-400",337,"Lawrence MacAulay","Cardigan",1,2014-03-27,"Notice"
8114,"41","41-2","41-2-Q-400","Q-400",337,"Lawrence MacAulay","Cardigan",2,2014-05-12,"Made an Order for Return and answer tabled"
8115,"41","41-2","41-2-Q-401","Q-401",337,"Lawrence MacAulay","Cardigan",1,2014-03-27,"Notice"
8116,"41","41-2","41-2-Q-401","Q-401",337,"Lawrence MacAulay","Cardigan",2,2014-05-12,"Answered"
8117,"41","41-2","41-2-Q-402","Q-402",212,"Hedy Fry","Vancouver Centre",1,2014-03-27,"Notice"
8118,"41","41-2","41-2-Q-402","Q-402",212,"Hedy Fry","Vancouver Centre",2,2014-05-14,"Made an Order for Return and answer tabled"
8119,"41","41-2","41-2-Q-403","Q-403",212,"Hedy Fry","Vancouver Centre",1,2014-03-27,"Notice"
8120,"41","41-2","41-2-Q-403","Q-403",212,"Hedy Fry","Vancouver Centre",2,2014-05-14,"Made an Order for Return and answer tabled"
8121,"41","41-2","41-2-Q-404","Q-404",212,"Hedy Fry","Vancouver Centre",1,2014-03-27,"Notice"
8122,"41","41-2","41-2-Q-404","Q-404",212,"Hedy Fry","Vancouver Centre",2,2014-05-14,"Made an Order for Return and answer tabled"
8123,"41","41-2","41-2-Q-405","Q-405",212,"Hedy Fry","Vancouver Centre",1,2014-03-27,"Notice"
8124,"41","41-2","41-2-Q-405","Q-405",212,"Hedy Fry","Vancouver Centre",2,2014-05-14,"Made an Order for Return and answer tabled"
8125,"41","41-2","41-2-Q-406","Q-406",511,"Lise St-Denis","Saint-Maurice—Champlain",1,2014-03-27,"Notice"
8126,"41","41-2","41-2-Q-406","Q-406",511,"Lise St-Denis","Saint-Maurice—Champlain",2,2014-05-14,"Answered"
8127,"41","41-2","41-2-Q-407","Q-407",511,"Lise St-Denis","Saint-Maurice—Champlain",1,2014-03-27,"Notice"
8128,"41","41-2","41-2-Q-407","Q-407",511,"Lise St-Denis","Saint-Maurice—Champlain",2,2014-05-14,"Made an Order for Return and answer tabled"
8129,"41","41-2","41-2-Q-408","Q-408",511,"Lise St-Denis","Saint-Maurice—Champlain",1,2014-03-27,"Notice"
8130,"41","41-2","41-2-Q-408","Q-408",511,"Lise St-Denis","Saint-Maurice—Champlain",2,2014-05-12,"Answered"
8131,"41","41-2","41-2-Q-409","Q-409",511,"Lise St-Denis","Saint-Maurice—Champlain",1,2014-03-27,"Notice"
8132,"41","41-2","41-2-Q-409","Q-409",511,"Lise St-Denis","Saint-Maurice—Champlain",2,2014-05-14,"Made an Order for Return and answer tabled"
8133,"41","41-2","41-2-Q-410","Q-410",364,"David McGuinty","Ottawa South",1,2014-03-27,"Notice"
8134,"41","41-2","41-2-Q-410","Q-410",364,"David McGuinty","Ottawa South",2,2014-05-14,"Answered"
8135,"41","41-2","41-2-Q-411","Q-411",364,"David McGuinty","Ottawa South",1,2014-03-27,"Notice"
8136,"41","41-2","41-2-Q-411","Q-411",364,"David McGuinty","Ottawa South",2,2014-05-12,"Made an Order for Return and answer tabled"
8137,"41","41-2","41-2-Q-412","Q-412",364,"David McGuinty","Ottawa South",1,2014-03-27,"Notice"
8138,"41","41-2","41-2-Q-412","Q-412",364,"David McGuinty","Ottawa South",2,2014-05-14,"Answered"
8139,"41","41-2","41-2-Q-412","Q-412",364,"David McGuinty","Ottawa South",3,2014-05-30,"Made an Order for Return and supplementary answer tabled"
8140,"41","41-2","41-2-Q-413","Q-413",180,"Emmanuel Dubourg","Bourassa",1,2014-03-27,"Notice"
8141,"41","41-2","41-2-Q-413","Q-413",180,"Emmanuel Dubourg","Bourassa",2,2014-05-14,"Made an Order for Return and answer tabled"
8142,"41","41-2","41-2-Q-414","Q-414",180,"Emmanuel Dubourg","Bourassa",1,2014-03-27,"Notice"
8143,"41","41-2","41-2-Q-414","Q-414",180,"Emmanuel Dubourg","Bourassa",2,2014-05-14,"Made an Order for Return and answer tabled"
8144,"41","41-2","41-2-Q-415","Q-415",180,"Emmanuel Dubourg","Bourassa",1,2014-03-27,"Notice"
8145,"41","41-2","41-2-Q-415","Q-415",180,"Emmanuel Dubourg","Bourassa",2,2014-05-14,"Made an Order for Return and answer tabled"
8146,"41","41-2","41-2-Q-416","Q-416",180,"Emmanuel Dubourg","Bourassa",1,2014-03-27,"Notice"
8147,"41","41-2","41-2-Q-416","Q-416",180,"Emmanuel Dubourg","Bourassa",2,2014-05-14,"Made an Order for Return and answer tabled"
8148,"41","41-2","41-2-Q-417","Q-417",500,"Scott Simms","Bonavista—Gander—Grand Falls—Windsor",1,2014-03-27,"Notice"
8149,"41","41-2","41-2-Q-417","Q-417",500,"Scott Simms","Bonavista—Gander—Grand Falls—Windsor",2,2014-05-12,"Answered"
8150,"41","41-2","41-2-Q-418","Q-418",270,"Ted Hsu","Kingston and the Islands",1,2014-03-27,"Notice"
8151,"41","41-2","41-2-Q-418","Q-418",270,"Ted Hsu","Kingston and the Islands",2,2014-05-12,"Made an Order for Return and answer tabled"
8152,"41","41-2","41-2-Q-419","Q-419",270,"Ted Hsu","Kingston and the Islands",1,2014-03-27,"Notice"
8153,"41","41-2","41-2-Q-419","Q-419",270,"Ted Hsu","Kingston and the Islands",2,2014-05-14,"Answered"
8154,"41","41-2","41-2-Q-420","Q-420",219,"Marc Garneau","Westmount—Ville-Marie",1,2014-03-28,"Notice"
8155,"41","41-2","41-2-Q-420","Q-420",219,"Marc Garneau","Westmount—Ville-Marie",2,2014-05-14,"Made an Order for Return and answer tabled"
8156,"41","41-2","41-2-Q-420","Q-420",219,"Marc Garneau","Westmount—Ville-Marie",3,2014-05-30,"Made an Order for Return and revised answer tabled"
8157,"41","41-2","41-2-Q-421","Q-421",219,"Marc Garneau","Westmount—Ville-Marie",1,2014-03-28,"Notice"
8158,"41","41-2","41-2-Q-421","Q-421",219,"Marc Garneau","Westmount—Ville-Marie",2,2014-05-14,"Made an Order for Return and answer tabled"
8159,"41","41-2","41-2-Q-422","Q-422",219,"Marc Garneau","Westmount—Ville-Marie",1,2014-03-28,"Notice"
8160,"41","41-2","41-2-Q-422","Q-422",219,"Marc Garneau","Westmount—Ville-Marie",2,2014-05-14,"Answered"
8161,"41","41-2","41-2-Q-423","Q-423",208,"Chrystia Freeland","Toronto Centre",1,2014-03-28,"Notice"
8162,"41","41-2","41-2-Q-423","Q-423",208,"Chrystia Freeland","Toronto Centre",2,2014-05-14,"Made an Order for Return and answer tabled"
8163,"41","41-2","41-2-Q-424","Q-424",208,"Chrystia Freeland","Toronto Centre",1,2014-03-28,"Notice"
8164,"41","41-2","41-2-Q-424","Q-424",208,"Chrystia Freeland","Toronto Centre",2,2014-05-14,"Answered"
8165,"41","41-2","41-2-Q-425","Q-425",208,"Chrystia Freeland","Toronto Centre",1,2014-03-28,"Notice"
8166,"41","41-2","41-2-Q-425","Q-425",208,"Chrystia Freeland","Toronto Centre",2,2014-05-14,"Made an Order for Return and answer tabled"
8167,"41","41-2","41-2-Q-425","Q-425",208,"Chrystia Freeland","Toronto Centre",3,2014-06-05,"Made an Order for Return and supplementary answer tabled"
8168,"41","41-2","41-2-Q-426","Q-426",208,"Chrystia Freeland","Toronto Centre",1,2014-03-28,"Notice"
8169,"41","41-2","41-2-Q-426","Q-426",208,"Chrystia Freeland","Toronto Centre",2,2014-05-14,"Made an Order for Return and answer tabled"
8170,"41","41-2","41-2-Q-427","Q-427",357,"Irene Mathyssen","London—Fanshawe",1,2014-03-31,"Notice"
8171,"41","41-2","41-2-Q-427","Q-427",357,"Irene Mathyssen","London—Fanshawe",2,2014-05-16,"Made an Order for Return and answer tabled"
8172,"41","41-2","41-2-Q-428","Q-428",169,"Stéphane Dion","Saint-Laurent—Cartierville",1,2014-03-31,"Notice"
8173,"41","41-2","41-2-Q-428","Q-428",169,"Stéphane Dion","Saint-Laurent—Cartierville",2,2014-05-14,"Made an Order for Return and answer tabled"
8174,"41","41-2","41-2-Q-429","Q-429",394,"Joyce Murray","Vancouver Quadra",1,2014-03-31,"Notice"
8175,"41","41-2","41-2-Q-429","Q-429",394,"Joyce Murray","Vancouver Quadra",2,2014-05-16,"Answered"
8176,"41","41-2","41-2-Q-430","Q-430",532,"Glenn Thibeault","Sudbury",1,2014-03-31,"Notice"
8177,"41","41-2","41-2-Q-430","Q-430",532,"Glenn Thibeault","Sudbury",2,2014-05-16,"Made an Order for Return and answer tabled"
8178,"41","41-2","41-2-Q-431","Q-431",532,"Glenn Thibeault","Sudbury",1,2014-03-31,"Notice"
8179,"41","41-2","41-2-Q-431","Q-431",532,"Glenn Thibeault","Sudbury",2,2014-05-16,"Made an Order for Return and answer tabled"
8180,"41","41-2","41-2-Q-432","Q-432",148,"Rodger Cuzner","Cape Breton—Canso",1,2014-03-31,"Notice"
8181,"41","41-2","41-2-Q-432","Q-432",148,"Rodger Cuzner","Cape Breton—Canso",2,2014-05-16,"Made an Order for Return and answer tabled"
8182,"41","41-2","41-2-Q-433","Q-433",234,"Ralph Goodale","Wascana",1,2014-03-31,"Notice"
8183,"41","41-2","41-2-Q-433","Q-433",234,"Ralph Goodale","Wascana",2,2014-05-15,"Made an Order for Return and answer tabled"
8184,"41","41-2","41-2-Q-434","Q-434",49,"Carolyn Bennett","St. Paul's",1,2014-03-31,"Notice"
8185,"41","41-2","41-2-Q-434","Q-434",49,"Carolyn Bennett","St. Paul's",2,2014-05-15,"Made an Order for Return and answer tabled"
8186,"41","41-2","41-2-Q-435","Q-435",188,"Wayne Easter","Malpeque",1,2014-03-31,"Notice"
8187,"41","41-2","41-2-Q-435","Q-435",188,"Wayne Easter","Malpeque",2,2014-05-14,"Made an Order for Return and answer tabled"
8188,"41","41-2","41-2-Q-436","Q-436",140,"Irwin Cotler","Mount Royal",1,2014-04-01,"Notice"
8189,"41","41-2","41-2-Q-436","Q-436",140,"Irwin Cotler","Mount Royal",2,2014-05-26,"Answered"
8190,"41","41-2","41-2-Q-437","Q-437",140,"Irwin Cotler","Mount Royal",1,2014-04-01,"Notice"
8191,"41","41-2","41-2-Q-437","Q-437",140,"Irwin Cotler","Mount Royal",2,2014-05-26,"Made an Order for Return and answer tabled"
8192,"41","41-2","41-2-Q-438","Q-438",433,"Manon Perreault","Montcalm",1,2014-04-01,"Notice"
8193,"41","41-2","41-2-Q-438","Q-438",433,"Manon Perreault","Montcalm",2,2014-05-26,"Made an Order for Return and answer tabled"
8194,"41","41-2","41-2-Q-439","Q-439",113,"Sean Casey","Charlottetown",1,2014-04-01,"Notice"
8195,"41","41-2","41-2-Q-439","Q-439",113,"Sean Casey","Charlottetown",2,2014-05-26,"Made an Order for Return and answer tabled"
8196,"41","41-2","41-2-Q-440","Q-440",219,"Marc Garneau","Westmount—Ville-Marie",1,2014-04-01,"Notice"
8197,"41","41-2","41-2-Q-440","Q-440",219,"Marc Garneau","Westmount—Ville-Marie",2,2014-05-26,"Made an Order for Return and answer tabled"
8198,"41","41-2","41-2-Q-441","Q-441",484,"Francis Scarpaleggia","Lac-Saint-Louis",1,2014-04-01,"Notice"
8199,"41","41-2","41-2-Q-441","Q-441",484,"Francis Scarpaleggia","Lac-Saint-Louis",2,2014-05-15,"Made an Order for Return and answer tabled"
8200,"41","41-2","41-2-Q-442","Q-442",544,"Justin Trudeau","Papineau",1,2014-04-01,"Notice"
8201,"41","41-2","41-2-Q-442","Q-442",544,"Justin Trudeau","Papineau",2,2014-05-16,"Made an Order for Return and answer tabled"
8202,"41","41-2","41-2-Q-443","Q-443",544,"Justin Trudeau","Papineau",1,2014-04-01,"Notice"
8203,"41","41-2","41-2-Q-443","Q-443",544,"Justin Trudeau","Papineau",2,2014-05-26,"Answered"
8204,"41","41-2","41-2-Q-444","Q-444",21,"Scott Andrews","Avalon",1,2014-04-01,"Notice"
8205,"41","41-2","41-2-Q-444","Q-444",21,"Scott Andrews","Avalon",2,2014-05-26,"Answered"
8206,"41","41-2","41-2-Q-445","Q-445",21,"Scott Andrews","Avalon",1,2014-04-01,"Notice"
8207,"41","41-2","41-2-Q-445","Q-445",21,"Scott Andrews","Avalon",2,2014-05-26,"Answered"
8208,"41","41-2","41-2-Q-446","Q-446",21,"Scott Andrews","Avalon",1,2014-04-01,"Notice"
8209,"41","41-2","41-2-Q-446","Q-446",21,"Scott Andrews","Avalon",2,2014-05-16,"Answered"
8210,"41","41-2","41-2-Q-447","Q-447",184,"Kirsty Duncan","Etobicoke North",1,2014-04-01,"Notice"
8211,"41","41-2","41-2-Q-447","Q-447",184,"Kirsty Duncan","Etobicoke North",2,2014-05-15,"Made an Order for Return and answer tabled"
8212,"41","41-2","41-2-Q-448","Q-448",169,"Stéphane Dion","Saint-Laurent—Cartierville",1,2014-04-02,"Notice"
8213,"41","41-2","41-2-Q-448","Q-448",169,"Stéphane Dion","Saint-Laurent—Cartierville",2,2014-05-26,"Made an Order for Return and answer tabled"
8214,"41","41-2","41-2-Q-449","Q-449",524,"Mike Sullivan","York South—Weston",1,2014-04-02,"Notice"
8215,"41","41-2","41-2-Q-449","Q-449",524,"Mike Sullivan","York South—Weston",2,2014-05-26,"Made an Order for Return and answer tabled"
8216,"41","41-2","41-2-Q-450","Q-450",524,"Mike Sullivan","York South—Weston",1,2014-04-02,"Notice"
8217,"41","41-2","41-2-Q-450","Q-450",524,"Mike Sullivan","York South—Weston",2,2014-05-26,"Made an Order for Return and answer tabled"
8218,"41","41-2","41-2-Q-451","Q-451",524,"Mike Sullivan","York South—Weston",1,2014-04-02,"Notice"
8219,"41","41-2","41-2-Q-451","Q-451",524,"Mike Sullivan","York South—Weston",2,2014-05-26,"Made an Order for Return and answer tabled"
8220,"41","41-2","41-2-Q-452","Q-452",291,"Matthew Kellway","Beaches—East York",1,2014-04-02,"Notice"
8221,"41","41-2","41-2-Q-452","Q-452",291,"Matthew Kellway","Beaches—East York",2,2014-05-15,"Made an Order for Return and answer tabled"
8222,"41","41-2","41-2-Q-453","Q-453",207,"Jean-François Fortin","Haute-Gaspésie—La Mitis—Matane—Matapédia",1,2014-04-03,"Notice"
8223,"41","41-2","41-2-Q-453","Q-453",207,"Jean-François Fortin","Haute-Gaspésie—La Mitis—Matane—Matapédia",2,2014-05-26,"Answered"
8224,"41","41-2","41-2-Q-454","Q-454",314,"Hélène Laverdière","Laurier—Sainte-Marie",1,2014-04-03,"Notice"
8225,"41","41-2","41-2-Q-454","Q-454",314,"Hélène Laverdière","Laurier—Sainte-Marie",2,2014-05-16,"Made an Order for Return and answer tabled"
8226,"41","41-2","41-2-Q-455","Q-455",314,"Hélène Laverdière","Laurier—Sainte-Marie",1,2014-04-03,"Notice"
8227,"41","41-2","41-2-Q-455","Q-455",314,"Hélène Laverdière","Laurier—Sainte-Marie",2,2014-05-26,"Made an Order for Return and answer tabled"
8228,"41","41-2","41-2-Q-456","Q-456",234,"Ralph Goodale","Wascana",1,2014-04-03,"Notice"
8229,"41","41-2","41-2-Q-456","Q-456",234,"Ralph Goodale","Wascana",2,2014-05-16,"Made an Order for Return and answer tabled"
8230,"41","41-2","41-2-Q-457","Q-457",22,"Charlie Angus","Timmins—James Bay",1,2014-04-03,"Notice"
8231,"41","41-2","41-2-Q-457","Q-457",22,"Charlie Angus","Timmins—James Bay",2,2014-04-07,"Withdrawn"
8232,"41","41-2","41-2-Q-458","Q-458",184,"Kirsty Duncan","Etobicoke North",1,2014-04-03,"Notice"
8233,"41","41-2","41-2-Q-458","Q-458",184,"Kirsty Duncan","Etobicoke North",2,2014-05-15,"Made an Order for Return and answer tabled"
8234,"41","41-2","41-2-Q-459","Q-459",132,"Ryan Cleary","St. John's South—Mount Pearl",1,2014-04-03,"Notice"
8235,"41","41-2","41-2-Q-459","Q-459",132,"Ryan Cleary","St. John's South—Mount Pearl",2,2014-05-15,"Answered"
8236,"41","41-2","41-2-Q-460","Q-460",132,"Ryan Cleary","St. John's South—Mount Pearl",1,2014-04-03,"Notice"
8237,"41","41-2","41-2-Q-460","Q-460",132,"Ryan Cleary","St. John's South—Mount Pearl",2,2014-05-15,"Answered"
8238,"41","41-2","41-2-Q-461","Q-461",132,"Ryan Cleary","St. John's South—Mount Pearl",1,2014-04-03,"Notice"
8239,"41","41-2","41-2-Q-461","Q-461",132,"Ryan Cleary","St. John's South—Mount Pearl",2,2014-05-26,"Made an Order for Return and answer tabled"
8240,"41","41-2","41-2-Q-462","Q-462",132,"Ryan Cleary","St. John's South—Mount Pearl",1,2014-04-03,"Notice"
8241,"41","41-2","41-2-Q-462","Q-462",132,"Ryan Cleary","St. John's South—Mount Pearl",2,2014-05-26,"Answered"
8242,"41","41-2","41-2-Q-463","Q-463",22,"Charlie Angus","Timmins—James Bay",1,2014-04-07,"Notice"
8243,"41","41-2","41-2-Q-463","Q-463",22,"Charlie Angus","Timmins—James Bay",2,2014-05-26,"Made an Order for Return and answer tabled"
8244,"41","41-2","41-2-Q-464","Q-464",22,"Charlie Angus","Timmins—James Bay",1,2014-04-07,"Notice"
8245,"41","41-2","41-2-Q-464","Q-464",22,"Charlie Angus","Timmins—James Bay",2,2014-05-26,"Answered"
8246,"41","41-2","41-2-Q-465","Q-465",359,"Elizabeth May","Saanich—Gulf Islands",1,2014-04-07,"Notice"
8247,"41","41-2","41-2-Q-465","Q-465",359,"Elizabeth May","Saanich—Gulf Islands",2,2014-05-26,"Made an Order for Return and answer tabled"
8248,"41","41-2","41-2-Q-466","Q-466",314,"Hélène Laverdière","Laurier—Sainte-Marie",1,2014-04-08,"Notice"
8249,"41","41-2","41-2-Q-466","Q-466",314,"Hélène Laverdière","Laurier—Sainte-Marie",2,2014-05-26,"Made an Order for Return and answer tabled"
8250,"41","41-2","41-2-Q-467","Q-467",484,"Francis Scarpaleggia","Lac-Saint-Louis",1,2014-04-09,"Notice"
8251,"41","41-2","41-2-Q-467","Q-467",484,"Francis Scarpaleggia","Lac-Saint-Louis",2,2014-05-26,"Made an Order for Return and answer tabled"
8252,"41","41-2","41-2-Q-468","Q-468",97,"Gerry Byrne","Humber—St. Barbe—Baie Verte",1,2014-04-09,"Notice"
8253,"41","41-2","41-2-Q-468","Q-468",97,"Gerry Byrne","Humber—St. Barbe—Baie Verte",2,2014-05-16,"Made an Order for Return and answer tabled"
8254,"41","41-2","41-2-Q-469","Q-469",184,"Kirsty Duncan","Etobicoke North",1,2014-04-09,"Notice"
8255,"41","41-2","41-2-Q-469","Q-469",184,"Kirsty Duncan","Etobicoke North",2,2014-05-26,"Made an Order for Return and answer tabled"
8256,"41","41-2","41-2-Q-470","Q-470",500,"Scott Simms","Bonavista—Gander—Grand Falls—Windsor",1,2014-04-10,"Notice"
8257,"41","41-2","41-2-Q-470","Q-470",500,"Scott Simms","Bonavista—Gander—Grand Falls—Windsor",2,2014-06-10,"Made an Order for Return and answer tabled"
8258,"41","41-2","41-2-Q-471","Q-471",78,"Alexandre Boulerice","Rosemont—La Petite-Patrie",1,2014-04-10,"Notice"
8259,"41","41-2","41-2-Q-471","Q-471",78,"Alexandre Boulerice","Rosemont—La Petite-Patrie",2,2014-06-05,"Answered"
8260,"41","41-2","41-2-Q-472","Q-472",519,"Peter Stoffer","Sackville—Eastern Shore",1,2014-04-10,"Notice"
8261,"41","41-2","41-2-Q-472","Q-472",519,"Peter Stoffer","Sackville—Eastern Shore",2,2014-06-05,"Made an Order for Return and answer tabled"
8262,"41","41-2","41-2-Q-473","Q-473",519,"Peter Stoffer","Sackville—Eastern Shore",1,2014-04-10,"Notice"
8263,"41","41-2","41-2-Q-473","Q-473",519,"Peter Stoffer","Sackville—Eastern Shore",2,2014-06-10,"Made an Order for Return and answer tabled"
8264,"41","41-2","41-2-Q-474","Q-474",519,"Peter Stoffer","Sackville—Eastern Shore",1,2014-04-10,"Notice"
8265,"41","41-2","41-2-Q-474","Q-474",519,"Peter Stoffer","Sackville—Eastern Shore",2,2014-06-10,"Made an Order for Return and answer tabled"
8266,"41","41-2","41-2-Q-475","Q-475",519,"Peter Stoffer","Sackville—Eastern Shore",1,2014-04-10,"Notice"
8267,"41","41-2","41-2-Q-475","Q-475",519,"Peter Stoffer","Sackville—Eastern Shore",2,2014-06-10,"Made an Order for Return and answer tabled"
8268,"41","41-2","41-2-Q-476","Q-476",148,"Rodger Cuzner","Cape Breton—Canso",1,2014-04-10,"Notice"
8269,"41","41-2","41-2-Q-476","Q-476",148,"Rodger Cuzner","Cape Breton—Canso",2,2014-06-10,"Made an Order for Return and answer tabled"
8270,"41","41-2","41-2-Q-477","Q-477",254,"Jack Harris","St. John's East",1,2014-04-24,"Notice"
8271,"41","41-2","41-2-Q-477","Q-477",254,"Jack Harris","St. John's East",2,2014-06-10,"Answered"
8272,"41","41-2","41-2-Q-478","Q-478",254,"Jack Harris","St. John's East",1,2014-04-24,"Notice"
8273,"41","41-2","41-2-Q-478","Q-478",254,"Jack Harris","St. John's East",2,2014-06-10,"Made an Order for Return and answer tabled"
8274,"41","41-2","41-2-Q-479","Q-479",539,"Philip Toone","Gaspésie—Îles-de-la-Madeleine",1,2014-04-24,"Notice"
8275,"41","41-2","41-2-Q-479","Q-479",539,"Philip Toone","Gaspésie—Îles-de-la-Madeleine",2,2014-06-10,"Made an Order for Return and answer tabled"
8276,"41","41-2","41-2-Q-480","Q-480",539,"Philip Toone","Gaspésie—Îles-de-la-Madeleine",1,2014-04-24,"Notice"
8277,"41","41-2","41-2-Q-480","Q-480",539,"Philip Toone","Gaspésie—Îles-de-la-Madeleine",2,2014-06-10,"Made an Order for Return and answer tabled"
8278,"41","41-2","41-2-Q-481","Q-481",539,"Philip Toone","Gaspésie—Îles-de-la-Madeleine",1,2014-04-24,"Notice"
